كود المحافظة,كود المدينة,المدينة,كود المنطقة,المنطقة,كود الحي,الحي,كود المجاورة,المجاورة, رقم القطعة , مساحة القطعة , نسبة التميز , عدد القطع المتاحة ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 26 , 630 , 1.060 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 27 , 630 , 1.060 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 28 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 29 , 839 , 1.040 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 30 , 752 , 1.040 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 31 , 630 , 1.040 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 32 , 600 , 1.040 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 33 , 600 , 1.040 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 34 , 600 , 1.050 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 35 , 630 , 1.090 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 36 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 37 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 38 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 39 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
2,10,برج العرب الجديدة,1,منطقة الـ 70 فدان - شمال الحى الاول,70,منطقة الـ 70 فدان - شمال الحى الاول,1,منطقة الـ 70 فدان - شمال الحى الاول, 40 , 630 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 158 , 483 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 159 , 483 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 160 , 483 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 161 , 483 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 162 , 483 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 163 , 483 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 164 , 460 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 165 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 166 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 167 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 168 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 169 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 170 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 171 , 460 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 172 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 173 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 174 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 175 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 176 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 177 , 505 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 178 , 517 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 179 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 180 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 181 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 182 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 183 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 184 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 185 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 186 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 187 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 188 , 460 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 189 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 190 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 191 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 192 , 510 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 193 , 510 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 194 , 510 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 195 , 510 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 196 , 510 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 197 , 467 , 1.040 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 198 , 467 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 199 , 467 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 200 , 467 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 201 , 467 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 202 , 467 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 203 , 467 , 1.040 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 204 , 477 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 205 , 477 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 206 , 477 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 207 , 477 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 208 , 471 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 209 , 491 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 210 , 502 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 211 , 502 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 212 , 502 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 213 , 502 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 214 , 502 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 215 , 502 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 216 , 462 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 217 , 504 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 218 , 517 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 219 , 517 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 220 , 517 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 221 , 517 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 222 , 517 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 223 , 512 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 224 , 529 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 225 , 541 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 226 , 541 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 227 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 228 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 229 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 230 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 231 , 517 , 1.100 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 232 , 517 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 233 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 234 , 460 , 1.160 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 235 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 236 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 237 , 514 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 238 , 514 , 1.140 , 1 ,,,,,,,,,,,,,
22,11,بنى سويف الجديدة,1,الحى الثانى عشر - المجاورة الاولى,12,الحى الثانى عشر,1,الاولى, 239 , 514 , 1.120 , 1 ,,,,,,,,,,,,,
